revision;file;nodeIdentifier1;nodeIdentifier2
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/MetricsCounter.java;private static final String JOB_COUNTER ;private static final String JOB_COUNTER 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/MetricsCounter.java;private static final String TASK_COUNTER ;private static final String TASK_COUNTER 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/MetricsCounter.java;private static final String FS_COUNTER ;private static final String FS_COUNTER 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/MetricsCounter.java;private static final String JOB_COUNTER_YARN ;private static final String JOB_COUNTER_YARN 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/MetricsCounter.java;private static final String TASK_COUNTER_YARN ;private static final String TASK_COUNTER_YARN 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/MetricsCounter.java;private static final String FS_COUNTER_YARN ;private static final String FS_COUNTER_YARN 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/MetricsCounter.java;public static String[] get(MetricsCounter hjc) ;public static String[] get(MetricsCounter hjc) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/MetricsCounter.java;private static String[] createLookupKeys(MetricsCounter hjc) ;private static String[] createLookupKeys(MetricsCounter hjc) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;private static final Log LOG ;private static final Log LOG 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;private final String[] aliases;private final String[] aliases
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;private final String[] features;private final String[] features
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;private MapReduceJobState mapReduceJobState;private MapReduceJobState mapReduceJobState
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;private Map<String, CounterGroup> counterGroupMap;private Map<String, CounterGroup> counterGroupMap
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;public HiveJob(String[] aliases, String[] features) ;public HiveJob(String[] aliases, String[] features) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;@JsonCreator    public HiveJob(@JsonProperty("id") String id,             @JsonProperty("aliases") String[] aliases,            @JsonProperty("features") String[] features,            @JsonProperty("mapReduceJobState") MapReduceJobState mapReduceJobState,            @JsonProperty("counterGroupMap") Map<String, CounterGroup> counterGroupMap) ;@JsonCreator    public HiveJob(@JsonProperty("id") String id,             @JsonProperty("aliases") String[] aliases,            @JsonProperty("features") String[] features,            @JsonProperty("mapReduceJobState") MapReduceJobState mapReduceJobState,            @JsonProperty("counterGroupMap") Map<String, CounterGroup> counterGroupMap) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;public String[] getAliases() ;public String[] getAliases() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;public String[] getFeatures() ;public String[] getFeatures() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;public MapReduceJobState getMapReduceJobState() ;public MapReduceJobState getMapReduceJobState() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;public void setMapReduceJobState(MapReduceJobState mapReduceJobState) ;public void setMapReduceJobState(MapReduceJobState mapReduceJobState) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;public CounterGroup getCounterGroupInfo(String name) ;public CounterGroup getCounterGroupInfo(String name) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;@JsonIgnore    public void setJobStats(Map<String, Double> counterNameToValue, int totalMappers,            int totalReducers) ;@JsonIgnore    public void setJobStats(Map<String, Double> counterNameToValue, int totalMappers,            int totalReducers) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;public static void mixinJsonAnnotations() ;public static void mixinJsonAnnotations() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;  @JsonSubTypes(;  @JsonSubTypes(
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveJob.java;private Double getCounterValue(Map<String, Double> counterNameToValue, MetricsCounter hjc) ;private Double getCounterValue(Map<String, Double> counterNameToValue, MetricsCounter hjc) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/test/java/com/twitter/ambrose/model/HiveJobTest.java;private HiveJob hiveJob;private HiveJob hiveJob
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/test/java/com/twitter/ambrose/model/HiveJobTest.java;@Before    public void setUp() throws Exception ;@Before    public void setUp() throws Exception 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/test/java/com/twitter/ambrose/model/HiveJobTest.java;@Test    public void testHiveJobRoundTrip() throws IOException ;@Test    public void testHiveJobRoundTrip() throws IOException 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/test/java/com/twitter/ambrose/model/HiveJobTest.java;private void doTestRoundTrip(HiveJob expected) throws IOException ;private void doTestRoundTrip(HiveJob expected) throws IOException 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/test/java/com/twitter/ambrose/model/HiveJobTest.java;@Test    public void testDAGNodeHiveJobRoundTrip() throws IOException ;@Test    public void testDAGNodeHiveJobRoundTrip() throws IOException 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/test/java/com/twitter/ambrose/model/HiveJobTest.java;@Test    public void testFromJson() throws IOException ;@Test    public void testFromJson() throws IOException 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/test/java/com/twitter/ambrose/model/HiveJobTest.java;private void doTestRoundTrip(DAGNode<HiveJob> expected) throws IOException ;private void doTestRoundTrip(DAGNode<HiveJob> expected) throws IOException 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/test/java/com/twitter/ambrose/model/HiveJobTest.java;public static void assertJobEquals(HiveJob expected, HiveJob found) ;public static void assertJobEquals(HiveJob expected, HiveJob found) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/TaskTag.java;/** * Additional job properties *  * @see org.apache.hadoop.hive.ql.exec.Task * @author Lorand Bendig <lbendig@gmail.com> * */public enum TaskTag ;/** * Additional job properties *  * @see org.apache.hadoop.hive.ql.exec.Task * @author Lorand Bendig <lbendig@gmail.com> * */public enum TaskTag 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/TaskTag.java;;   private static final Map<Integer, String> lookup = new HashMap<Integer, String>();   static ;;   private static final Map<Integer, String> lookup = new HashMap<Integer, String>();   static 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/TaskTag.java;private static final Map<Integer, String> lookup ;private static final Map<Integer, String> lookup 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/TaskTag.java;private int id;private int id
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/TaskTag.java;private TaskTag(int id) ;private TaskTag(int id) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/TaskTag.java;public int getId() ;public int getId() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/TaskTag.java;public static String get(int code) ;public static String get(int code) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/AmbroseHiveFailHook.java;private static final Log LOG ;private static final Log LOG 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/AmbroseHiveFailHook.java;private static final String POST_SCRIPT_SLEEP_SECS_PARAM ;private static final String POST_SCRIPT_SLEEP_SECS_PARAM 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/AmbroseHiveFailHook.java;@Override    public void run(HookContext hookContext) throws Exception ;@Override    public void run(HookContext hookContext) throws Exception 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/AmbroseHiveFailHook.java;private Field accessTaskResultField() ;private Field accessTaskResultField() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/AmbroseHiveFailHook.java;private MapReduceJobState getJobState(HiveJob job) ;private MapReduceJobState getJobState(HiveJob job) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;/** * Stateful singleton class which maintains a shared global state between hooks. * It collects job information and job/workflow status reports from the hooks  * and passes them to an Ambrose StatsWriteService object during the life cycle of  * the running Hive script. *  * @author Lorand Bendig <lbendig@gmail.com> * */public enum HiveProgressReporter ;/** * Stateful singleton class which maintains a shared global state between hooks. * It collects job information and job/workflow status reports from the hooks  * and passes them to an Ambrose StatsWriteService object during the life cycle of  * the running Hive script. *  * @author Lorand Bendig <lbendig@gmail.com> * */public enum HiveProgressReporter 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;;   private static final Log LOG = LogFactory.getLog(HiveProgressReporter.class);     private final InMemoryStatsService service;   private final ScriptStatusServer server;     /** DAG and workflow progress shared between ClientStatsPublisher threads */  private Map<String, DAGNode<Job>> nodeIdToDAGNode;   private Map<String, Integer> jobIdToProgress;   private Map<String, String> jobIdToNodeId;   private List<Job> jobs;   private Set<String> completedJobIds;     private int totalMRJobs;   private String workflowVersion;   /** holds all events within a script (for all workflows) */  private SortedMap<Integer, Event<?>> allEvents = new ConcurrentSkipListMap<Integer, Event<?>>();     /** holds all dagNodes within a script (for all workflows) */  private SortedMap<String, DAGNode<Job>> allDagNodes = new ConcurrentSkipListMap<String, DAGNode<Job>>();     /** internal eventMap field unfolded from from InMemoryStatsService */  private SortedMap<Integer, Event<?>> _eventMap;     @SuppressWarnings("unchecked")  private HiveProgressReporter() ;;   private static final Log LOG = LogFactory.getLog(HiveProgressReporter.class);     private final InMemoryStatsService service;   private final ScriptStatusServer server;     /** DAG and workflow progress shared between ClientStatsPublisher threads */  private Map<String, DAGNode<Job>> nodeIdToDAGNode;   private Map<String, Integer> jobIdToProgress;   private Map<String, String> jobIdToNodeId;   private List<Job> jobs;   private Set<String> completedJobIds;     private int totalMRJobs;   private String workflowVersion;   /** holds all events within a script (for all workflows) */  private SortedMap<Integer, Event<?>> allEvents = new ConcurrentSkipListMap<Integer, Event<?>>();     /** holds all dagNodes within a script (for all workflows) */  private SortedMap<String, DAGNode<Job>> allDagNodes = new ConcurrentSkipListMap<String, DAGNode<Job>>();     /** internal eventMap field unfolded from from InMemoryStatsService */  private SortedMap<Integer, Event<?>> _eventMap;     @SuppressWarnings("unchecked")  private HiveProgressReporter() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private static final Log LOG ;private static final Log LOG 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private final InMemoryStatsService service;private final InMemoryStatsService service
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private final ScriptStatusServer server;private final ScriptStatusServer server
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private Map<String, DAGNode<Job>> nodeIdToDAGNode;private Map<String, DAGNode<Job>> nodeIdToDAGNode
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private Map<String, Integer> jobIdToProgress;private Map<String, Integer> jobIdToProgress
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private Map<String, String> jobIdToNodeId;private Map<String, String> jobIdToNodeId
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private List<Job> jobs;private List<Job> jobs
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private Set<String> completedJobIds;private Set<String> completedJobIds
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private int totalMRJobs;private int totalMRJobs
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private String workflowVersion;private String workflowVersion
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private SortedMap<Integer, Event<?>> allEvents ;private SortedMap<Integer, Event<?>> allEvents 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private SortedMap<String, DAGNode<Job>> allDagNodes ;private SortedMap<String, DAGNode<Job>> allDagNodes 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private SortedMap<Integer, Event<?>> _eventMap;private SortedMap<Integer, Event<?>> _eventMap
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;@SuppressWarnings("unchecked")    private HiveProgressReporter() ;@SuppressWarnings("unchecked")    private HiveProgressReporter() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;private void init() ;private void init() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;@SuppressWarnings("unchecked")    private void initInternal() ;@SuppressWarnings("unchecked")    private void initInternal() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public static HiveProgressReporter get() ;public static HiveProgressReporter get() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public static void reset() ;public static void reset() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public Map<String, DAGNode<Job>> getNodeIdToDAGNode() ;public Map<String, DAGNode<Job>> getNodeIdToDAGNode() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void setNodeIdToDAGNode(Map<String, DAGNode<Job>> nodeIdToDAGNode) ;public void setNodeIdToDAGNode(Map<String, DAGNode<Job>> nodeIdToDAGNode) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void addJobIdToProgress(String jobID, int progressUpdate) ;public void addJobIdToProgress(String jobID, int progressUpdate) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public Map<String, String> getJobIdToNodeId() ;public Map<String, String> getJobIdToNodeId() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void addJobIdToNodeId(String jobId, String nodeId) ;public void addJobIdToNodeId(String jobId, String nodeId) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public DAGNode<Job> getDAGNodeFromNodeId(String nodeId) ;public DAGNode<Job> getDAGNodeFromNodeId(String nodeId) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public synchronized int getOverallProgress() ;public synchronized int getOverallProgress() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void addJob(Job job) ;public void addJob(Job job) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public List<Job> getJobs() ;public List<Job> getJobs() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public String getWorkflowVersion() ;public String getWorkflowVersion() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void setWorkflowVersion(String workflowVersion) ;public void setWorkflowVersion(String workflowVersion) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void pushEvent(String queryId, Event<?> event) ;public void pushEvent(String queryId, Event<?> event) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void saveEventStack() ;public void saveEventStack() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void restoreEventStack() ;public void restoreEventStack() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void sendDagNodeNameMap(String queryId, Map<String, DAGNode<Job>> nodeIdToDAGNode) ;public void sendDagNodeNameMap(String queryId, Map<String, DAGNode<Job>> nodeIdToDAGNode) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void flushJsonToDisk() ;public void flushJsonToDisk() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void stopServer() ;public void stopServer() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void setTotalMRJobs(int totalMRJobs) ;public void setTotalMRJobs(int totalMRJobs) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public Set<String> getCompletedJobIds() ;public Set<String> getCompletedJobIds() 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/HiveProgressReporter.java;public void addCompletedJobIds(String jobID) ;public void addCompletedJobIds(String jobID) 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/AmbroseHiveStatPublisher.java;private static final Log LOG ;private static final Log LOG 
/experiment_ambrose/projects/ambrose/revisions/rev_01f0331_a35dfeb/rev_01f0331-a35dfeb.revisions;/hive/src/main/java/com/twitter/ambrose/hive/AmbroseHiveStatPublisher.java;private final JobClient jobClient;private final JobClient jobClient
